num_bikes_available,num_docks_available,num_ebikes_available,station_id,num_bikes_disabled,last_reported,is_installed,num_docks_disabled,time,total_docks,per_num_docks_available,per_num_bikes_available,name,lat,lon,capacity_original,zipCode,capacity_zip_sum
19,0,11,66dd42eb-0aca-11e7-82f6-3863bb44ef7c,9,1709648401,1,45,2024-03-05 14:20:01,30,0.0,63.33333333333333,1 Ave & E 68 St,40.76500525,-73.95818491,62,10065,421
11,18,4,6cd10426-b4e9-40e1-9b35-61f609190ac0,5,1709648401,1,1,2024-03-05 14:20:01,33,54.54545454545454,33.33333333333333,31 St & Hoyt Ave N,40.7711528,-73.9170074,35,11102,414
16,3,3,a04bf523-3c76-4fad-88bf-e99037f9b796,2,1709648401,1,0,2024-03-05 14:20:01,22,13.636363636363635,72.72727272727273,23 Ave & 27 St,40.776165,-73.9153175,21,11105,731
7,10,2,d52d4171-fd60-4a28-b7e2-89f3693e0591,2,1709648401,1,0,2024-03-05 14:20:01,19,52.63157894736842,36.84210526315789,53 St & Flushing Ave,40.71435,-73.91405,19,11378,497
6,17,1,5a6218aa-c5b7-4436-93c1-dee7cb5322d9,1,1709648402,1,0,2024-03-05 14:20:02,24,70.83333333333334,25.0,34 Ave & 48 St,40.75388,-73.914952,25,11101,1806
27,36,21,66db3583-0aca-11e7-82f6-3863bb44ef7c,4,1709648402,1,0,2024-03-05 14:20:02,84,42.857142857142854,32.142857142857146,Liberty St & Broadway,40.70905623,-74.01043382,67,10005,297
10,11,3,9eb98b3b-ea35-483f-91f6-d90c506152db,2,1709648402,1,0,2024-03-05 14:20:02,24,45.83333333333333,41.66666666666667,Courtlandt Ave & E 149 St,40.816402,-73.919549,23,10455,464
11,28,9,a93cb1ec-fb37-4faf-a7e7-d1e5a9e9af95,6,1709648402,1,1,2024-03-05 14:20:02,48,58.333333333333336,22.916666666666664,Central Park W & W 91 St,40.78866499127884,-73.96680057048798,48,10025,806
11,8,2,971cddfa-695e-4b44-ba8b-26154ab4a83b,0,1709648402,1,0,2024-03-05 14:20:02,21,38.095238095238095,52.38095238095239,Southern Blvd & Ave St John,40.812769,-73.901583,19,10455,464
23,0,5,ea9a19a6-acea-4286-a723-b5481c90a3c0,2,1709648402,1,0,2024-03-05 14:20:02,28,0.0,82.14285714285714,Rutland Rd & Brooklyn Ave,40.65969,-73.94517,25,11203,742
34,1,8,4dde902d-512c-4e9e-8899-a68424ed87c0,0,1709648402,1,0,2024-03-05 14:20:02,43,2.3255813953488373,79.06976744186046,64 St & 3 Ave,40.639978,-74.02324,35,11220,832
16,3,1,2b848257-dc2e-4dd0-b840-d5e046972789,0,1709648402,1,0,2024-03-05 14:20:02,20,15.0,80.0,W Tremont Ave & Matthewson Rd,40.853827,-73.920765,19,10453,633
18,3,1,66dba303-0aca-11e7-82f6-3863bb44ef7c,2,1709648402,1,0,2024-03-05 14:20:02,22,13.636363636363635,81.81818181818183,Clinton Ave & Flushing Ave,40.69794,-73.96986848,23,11205,702
30,5,0,66dded11-0aca-11e7-82f6-3863bb44ef7c,4,1709648402,1,0,2024-03-05 14:20:02,35,14.285714285714285,85.71428571428571,1 Ave & E 94 St,40.7817212,-73.94594,39,10128,528
4,13,4,66dbe250-0aca-11e7-82f6-3863bb44ef7c,0,1709648402,1,0,2024-03-05 14:20:02,21,61.904761904761905,19.047619047619047,Willoughby Ave & Walworth St,40.69331716,-73.95381995,19,11205,702
24,0,5,1846086768160082632,1,1709648402,1,0,2024-03-05 14:20:02,29,0.0,82.75862068965517,99 St & 58 Ave,40.73761,-73.85959,25,11368,996
10,66,9,b94cc90e-9ca2-4471-8371-23be051e0157,5,1709648402,1,0,2024-03-05 14:20:02,85,77.64705882352942,11.76470588235294,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,81,10019,1746
2,20,0,1885439359712500016,0,1709648402,1,0,2024-03-05 14:20:02,22,90.9090909090909,9.090909090909092,Grand Concourse & E 184 St,40.85941,-73.8985,23,10458,772
15,2,10,a35d03cf-bd72-4da4-a4ac-bd25b3f8dce3,1,1709648402,1,0,2024-03-05 14:20:02,27,7.4074074074074066,55.55555555555556,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,19,11238,906
23,18,4,1786697771181570266,2,1709648402,1,1,2024-03-05 14:20:02,45,40.0,51.11111111111111,Kent Ave & Grand St,40.716425,-73.96594,45,11249,722
19,1,3,1796642668661690940,0,1709648402,1,0,2024-03-05 14:20:02,23,4.3478260869565215,82.6086956521739,Caton Ave & Argyle Rd,40.649681,-73.967829,21,11218,736
21,6,7,7938263e-e5b8-4ca7-b8bf-1adbaae5fead,0,1709648402,1,0,2024-03-05 14:20:02,34,17.647058823529413,61.76470588235294,Southern Blvd & E 149 St,40.811892,-73.904192,27,10455,464
11,8,4,8a89684b-40a5-49fe-b75d-fdf32ffa8102,1,1709648403,1,0,2024-03-05 14:20:03,23,34.78260869565217,47.82608695652174,Southern Blvd & Tiffany St,40.818185,-73.894143,20,10459,482
16,5,0,6076e321-85d8-4e0e-ae18-86bb8cbbda1b,0,1709648403,1,0,2024-03-05 14:20:03,21,23.809523809523807,76.19047619047619,Featherbed Ln & Jerome Ave,40.845505,-73.914311,21,10452,570
11,18,3,4eb6d6a8-ecc1-4e89-a586-4f96ed3d83e1,0,1709648403,1,0,2024-03-05 14:20:03,32,56.25,34.375,5 Ave & 41 St,40.649983,-74.005144,30,11232,613
38,10,9,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,3,1709648403,1,1,2024-03-05 14:20:03,57,17.543859649122805,66.66666666666666,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,55,11211,967
5,12,2,d473f31f-68f2-4777-a364-ed127db04345,1,1709648403,1,0,2024-03-05 14:20:03,19,63.1578947368421,26.31578947368421,Moffat St & Bushwick,40.68458,-73.90925,18,11207,318
19,6,0,27c71510-d515-4add-b660-6efd6f225cd1,2,1709648403,1,0,2024-03-05 14:20:03,25,24.0,76.0,Sterling Pl & 5 Ave,40.678970070475735,-73.97855266928671,27,11217,885
30,41,13,66dc120f-0aca-11e7-82f6-3863bb44ef7c,3,1709648403,1,0,2024-03-05 14:20:03,84,48.80952380952381,35.714285714285715,W 21 St & 6 Ave,40.74173969,-73.99415556,74,10011,1628
10,4,5,914e3e7c-87da-4f52-aa03-5449c6361fa2,1,1709648403,1,0,2024-03-05 14:20:03,19,21.052631578947366,52.63157894736842,30 Ave & 21 St,40.7703743,-73.9286078,15,11102,414
18,9,0,b200a8bf-2d79-4511-9a16-ac41e7245622,0,1709648403,1,0,2024-03-05 14:20:03,27,33.33333333333333,66.66666666666666,2 Ave & 32 St,40.659176,-74.006584,27,11232,613
20,0,0,1817803079955479336,1,1709648403,1,0,2024-03-05 14:20:03,20,0.0,100.0,Parkside Ave & Parade Pl,40.6532,-73.96639,22,11218,736
18,15,1,66dd3cb4-0aca-11e7-82f6-3863bb44ef7c,1,1709648403,1,0,2024-03-05 14:20:03,34,44.11764705882353,52.94117647058824,21 St & Queens Plaza North,40.75325964,-73.94335788,35,11101,1806
3,16,0,e35c42c6-8b73-4528-b08d-c94b75624b40,2,1709648403,1,0,2024-03-05 14:20:03,19,84.21052631578947,15.789473684210526,Bushwick Ave & Stagg St,40.709897,-73.94008,21,11206,831
34,5,3,32c60668-a192-4d06-aa7c-6d6f7aed6b45,1,1709648403,1,1,2024-03-05 14:20:03,42,11.904761904761903,80.95238095238095,Vernon Blvd & 10 St,40.7671863,-73.9373554,41,11106,571
18,5,1,c02864f0-2611-440b-98f4-45fddfd545fe,0,1709648403,1,0,2024-03-05 14:20:03,24,20.833333333333336,75.0,20 Ave & 48 St,40.772899,-73.896849,23,11105,731
0,19,0,b9c209b2-6284-4f5a-a32a-680ef9da1c1f,0,1709648403,1,0,2024-03-05 14:20:03,19,100.0,0.0,Skillman Ave & 54 St,40.745502,-73.909887,19,11377,1095
12,3,1,1849747691035224144,0,1709648403,1,0,2024-03-05 14:20:03,16,18.75,75.0,Adams St & 12 St,40.751889392240685,-74.03329162748534,15,7030,53
11,8,0,31f340f3-3201-449e-b017-a26813aa448f,2,1709648403,1,0,2024-03-05 14:20:03,19,42.10526315789473,57.89473684210527,46 St & 7 Ave,40.644743,-74.003754,21,11220,832
19,9,8,66de0861-0aca-11e7-82f6-3863bb44ef7c,1,1709648403,1,0,2024-03-05 14:20:03,36,25.0,52.77777777777778,E 95 St & 3 Ave,40.7849032,-73.950503,31,10128,528
17,8,4,66dd23a9-0aca-11e7-82f6-3863bb44ef7c,2,1709648403,1,0,2024-03-05 14:20:03,29,27.586206896551722,58.620689655172406,Jackson Ave & 46 Rd,40.74524768,-73.94733276,27,11101,1806
10,9,7,0cde9bcd-0dcb-45dc-9c9a-3e5485b5452e,0,1709648403,1,0,2024-03-05 14:20:03,26,34.61538461538461,38.46153846153847,Queens Blvd & 56 St,40.74193,-73.90913,20,11377,1095
30,2,3,7f8cb36a-2bf4-4d57-afbd-331310f25355,7,1709648403,1,0,2024-03-05 14:20:03,35,5.714285714285714,85.71428571428571,Amsterdam Ave & W 125 St,40.813358,-73.956461,39,10027,668
22,1,2,66de186f-0aca-11e7-82f6-3863bb44ef7c,1,1709648404,1,0,2024-03-05 14:20:04,25,4.0,88.0,E 102 St & 1 Ave,40.7869946,-73.94164802,25,10029,639
2,14,0,66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,3,1709648404,1,0,2024-03-05 14:20:04,16,87.5,12.5,Putnam Ave & Nostrand Ave,40.68402,-73.94977,19,11216,583
28,2,5,4bbf50a9-47c2-4a32-97c2-1f6bc4f9d401,4,1709648404,1,0,2024-03-05 14:20:04,35,5.714285714285714,80.0,E Fordham Rd & Webster Ave,40.861748,-73.89105,35,10458,772
5,24,5,83d1ff16-ba56-4eae-aa6a-b37b6439db82,1,1709648404,1,0,2024-03-05 14:20:04,34,70.58823529411765,14.705882352941178,53 St & 5 Ave,40.643371,-74.011884,30,11220,832
0,76,0,66db473c-0aca-11e7-82f6-3863bb44ef7c,1,1709648404,1,0,2024-03-05 14:20:04,76,100.0,0.0,Broadway & W 36 St,40.75097711,-73.98765428,78,10018,841
3,19,1,ccfa8b82-07a7-4a08-88fc-be261c30a4ca,1,1709648404,1,0,2024-03-05 14:20:04,23,82.6086956521739,13.043478260869565,E 149 St & Jackson Ave,40.813135,-73.909235,23,10455,464
62,13,0,66de5613-0aca-11e7-82f6-3863bb44ef7c,2,1709648404,1,0,2024-03-05 14:20:04,75,17.333333333333336,82.66666666666667,Dean St & Hoyt St,40.6864442,-73.98759104,77,11217,885
1,14,1,d3433b47-99a7-4b21-9fa7-d7052bb5c23b,4,1709648404,1,0,2024-03-05 14:20:04,16,87.5,6.25,Walton Ave & E 171 St,40.840683,-73.915073,19,10452,570
13,6,0,1834145468418707676,1,1709648404,1,0,2024-03-05 14:20:04,19,31.57894736842105,68.42105263157895,88 St & Astoria Blvd,40.76424,-73.8812,20,11369,564
26,16,11,66db2d2b-0aca-11e7-82f6-3863bb44ef7c,6,1709648404,1,1,2024-03-05 14:20:04,53,30.18867924528302,49.056603773584904,Clinton St & Joralemon St,40.69239502,-73.99337909,50,11201,2201
44,59,24,daefc84c-1b16-4220-8e1f-10ea4866fdc7,3,1709648404,1,0,2024-03-05 14:20:04,127,46.45669291338583,34.645669291338585,Broadway & W 25 St,40.74286877312112,-73.98918628692627,109,10010,792
44,4,7,66dd1bf3-0aca-11e7-82f6-3863bb44ef7c,1,1709648404,1,0,2024-03-05 14:20:04,55,7.2727272727272725,80.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,49,11222,1314
16,5,8,05969d95-8a64-4007-abf1-afb847f2d426,3,1709648404,1,0,2024-03-05 14:20:04,29,17.24137931034483,55.172413793103445,E 163 St & Union Ave,40.822545,-73.901824,24,10459,482
19,26,6,d8778570-f7f2-458d-82f5-9ad39210a501,5,1709648404,1,0,2024-03-05 14:20:04,51,50.98039215686274,37.254901960784316,E 5 St & Cooper Sq,40.72769,-73.990993,50,10003,2245
7,14,0,372c592e-09d8-400c-9595-2aa3510f39b0,4,1709648404,1,0,2024-03-05 14:20:04,21,66.66666666666666,33.33333333333333,Central Ave & Himrod St,40.69676,-73.92302,25,11221,906
9,11,4,59b747c1-fbfb-4a3d-9394-8d06834d7c98,1,1709648404,1,0,2024-03-05 14:20:04,24,45.83333333333333,37.5,Sherman Ave & Thayer St,40.863124,-73.926994,21,10040,338
5,13,2,38af3d1a-9916-46cf-b22e-86fc8648bf30,3,1709648404,1,0,2024-03-05 14:20:04,20,65.0,25.0,Park Ave & E 162 St,40.825716,-73.915585,21,10451,645
40,15,24,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,2,1709648404,1,0,2024-03-05 14:20:04,79,18.9873417721519,50.63291139240506,Rivington St & Ridge St,40.71850211,-73.98329859,61,10002,1558
2,15,0,66de1ea2-0aca-11e7-82f6-3863bb44ef7c,1,1709648404,1,1,2024-03-05 14:20:04,17,88.23529411764706,11.76470588235294,Carroll St & 6 Ave,40.6740886,-73.9787282,23,11215,1088
9,12,0,1862788202397235246,0,1709648404,1,0,2024-03-05 14:20:04,21,57.14285714285714,42.857142857142854,Bailey Ave & W 229 St,40.87449,-73.90467,21,10463,446
52,15,18,66db631c-0aca-11e7-82f6-3863bb44ef7c,6,1709648404,1,2,2024-03-05 14:20:04,85,17.647058823529413,61.1764705882353,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,75,10011,1628
8,13,4,66de5d57-0aca-11e7-82f6-3863bb44ef7c,3,1709648404,1,1,2024-03-05 14:20:04,25,52.0,32.0,7 Ave & Park Pl,40.6776147,-73.97324283,25,11217,885
5,18,2,1835246381185208614,0,1709648404,1,0,2024-03-05 14:20:04,25,72.0,20.0,34 Ave & Junction Blvd,40.75502,-73.87285,23,11372,601
11,3,2,ba7bf20d-b6bc-43dd-bf30-acb940eaeec8,4,1709648404,1,0,2024-03-05 14:20:04,16,18.75,68.75,University Ave & W 168 St,40.838706,-73.927034,18,10452,570
22,0,1,566935d6-4d66-4b42-9822-f2a816e357b9,4,1709648404,1,0,2024-03-05 14:20:04,23,0.0,95.65217391304348,E 114 St & 1 Ave,40.7945663,-73.9362541,26,10029,639
5,17,1,1860189426558126796,1,1709648404,1,0,2024-03-05 14:20:04,23,73.91304347826086,21.73913043478261,E 182 St & Park Ave,40.85455,-73.89507,23,10457,836
2,13,2,1861678334367176730,3,1709648404,1,0,2024-03-05 14:20:04,17,76.47058823529412,11.76470588235294,Clinton Ave & E Tremont Ave,40.845,-73.88994,18,10457,836
21,1,0,5b0b689f-9bd2-4743-b4cc-d4629a9a709b,0,1709648404,1,0,2024-03-05 14:20:04,22,4.545454545454546,95.45454545454545,52 St & 1 Ave,40.649292,-74.020105,22,11232,613
14,11,10,66de27da-0aca-11e7-82f6-3863bb44ef7c,1,1709648404,1,0,2024-03-05 14:20:04,35,31.428571428571427,40.0,E 76 St & Park Ave,40.773763,-73.96222088,28,10021,443
2,18,1,98af0e1d-ea33-4c6e-95fe-97846e81081e,1,1709648404,1,0,2024-03-05 14:20:04,21,85.71428571428571,9.523809523809524,76 St & 21 Ave,40.77028,-73.893675,21,11370,481
0,58,0,ed5c92f1-3293-4385-9e2b-9b716a096a19,2,1709648404,1,1,2024-03-05 14:20:04,58,100.0,0.0,Plaza St East & Flatbush Ave,40.673134,-73.969106,63,11238,906
17,1,0,8dc8c0b3-4d70-40fe-a75a-86e30ecb676b,2,1709648404,1,0,2024-03-05 14:20:04,18,5.555555555555555,94.44444444444444,Caton Ave & E 7 St,40.647718,-73.973663,20,11218,736
10,8,0,533f25a0-514f-456f-9d87-5fdcb4ee42f4,1,1709648405,1,0,2024-03-05 14:20:05,18,44.44444444444444,55.55555555555556,Summerfield St & Cypress Ave,40.69662,-73.90056,19,11385,909
20,19,1,66de542a-0aca-11e7-82f6-3863bb44ef7c,7,1709648405,1,0,2024-03-05 14:20:05,40,47.5,50.0,Bergen St & Smith St,40.6867443,-73.99063168,48,11201,2201
0,30,0,c9c09ed0-0a52-4d6a-a999-b0848874e51f,0,1709648405,1,0,2024-03-05 14:20:05,30,100.0,0.0,Fort Washington Ave & W 183 St,40.852252,-73.937854,30,10033,358
4,16,1,fdf21800-6106-4739-b7d5-b379b19e5732,0,1709648405,1,1,2024-03-05 14:20:05,21,76.19047619047619,19.047619047619047,Van Sinderen Ave & Atlantic Ave,40.67621,-73.90351,22,11207,318
13,7,0,1882736039096477712,1,1709648405,1,0,2024-03-05 14:20:05,20,35.0,65.0,44 Dr & 21 St,40.748036,-73.946705,21,11101,1806
29,14,15,88c1303b-3349-4591-bf08-c7e40cf3537a,4,1709648405,1,0,2024-03-05 14:20:05,58,24.137931034482758,50.0,Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,47,10018,841
6,23,0,344064f8-e82f-40fb-b235-aff506b77ae5,1,1709648405,1,0,2024-03-05 14:20:05,29,79.3103448275862,20.689655172413794,Morgan Ave & Lombardy St,40.72226,-73.93889,30,11222,1314
3,17,2,1860188331547447938,2,1709648405,1,0,2024-03-05 14:20:05,22,77.27272727272727,13.636363636363635,Crotona Ave & E 179 St,40.84666,-73.88991,21,10457,836
20,1,1,0cb63737-64c9-42a9-9479-280d49ed015a,3,1709648405,1,0,2024-03-05 14:20:05,22,4.545454545454546,90.9090909090909,Flatbush Ave & Fenimore St,40.65798,-73.96051,24,11225,718
13,4,0,1828967499459705054,2,1709648405,1,0,2024-03-05 14:20:05,17,23.52941176470588,76.47058823529412,82 St & 30 Ave,40.76109,-73.88632,19,11370,481
13,9,5,66dd45c7-0aca-11e7-82f6-3863bb44ef7c,8,1709648405,1,0,2024-03-05 14:20:05,27,33.33333333333333,48.148148148148145,E 84 St & 1 Ave,40.77565541,-73.95068615,31,10028,392
10,6,6,bf880f45-422c-4e0b-b3b0-2b1f5ba94da4,3,1709648405,1,0,2024-03-05 14:20:05,22,27.27272727272727,45.45454545454545,Fulton Ave & St Paul's Pl,40.83545,-73.90153,19,10456,607
42,0,3,014a931b-8e1c-438a-8a22-f267ddd1e0d2,2,1709648405,1,0,2024-03-05 14:20:05,45,0.0,93.33333333333333,Peck Slip & South St,40.7075188830923,-74.00108054280281,45,10038,445
61,11,6,116dbc02-a3c1-4b65-9f73-2a09a2aa1379,8,1709648405,1,0,2024-03-05 14:20:05,78,14.102564102564102,78.2051282051282,10 Ave & W 14 St,40.74198159994023,-74.00831580162048,81,10014,1252
15,3,4,ca5cc034-a95d-446e-8314-6691589886b1,1,1709648405,1,0,2024-03-05 14:20:05,22,13.636363636363635,68.18181818181817,60 Ave & Fresh Pond Rd,40.71693,-73.90198,19,11378,497
11,9,5,42032bf9-4599-4035-bc01-c80bec1a7122,1,1709648405,1,0,2024-03-05 14:20:05,25,36.0,44.0,31 Ave & 30 St,40.7647,-73.9240312,21,11106,571
12,5,8,9d95a4a9-bcfe-4189-bb7d-abd9992ecbaf,1,1709648405,1,0,2024-03-05 14:20:05,25,20.0,48.0,Crescent St & Broadway,40.7633589,-73.9286471,19,11106,571
19,1,1,62e2b1dd-ca52-4e1c-a112-1d8846b9d9b5,1,1709648405,1,0,2024-03-05 14:20:05,21,4.761904761904762,90.47619047619048,Greenwood Ave & E 4 St,40.650739,-73.977739,21,11218,736
6,14,4,0197e9da-ae03-40a7-8270-fe500bfc9e18,1,1709648405,1,0,2024-03-05 14:20:05,24,58.333333333333336,25.0,Boston Rd & E 167 St,40.828199,-73.903719,21,10456,607
15,9,5,9991b75b-a9ba-4abc-bf84-0108291be05a,0,1709648405,1,1,2024-03-05 14:20:05,29,31.03448275862069,51.724137931034484,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,25,11218,736
9,9,4,b64eb0a5-d6d4-4f45-8c9a-e2d004819c99,1,1709648405,1,0,2024-03-05 14:20:05,22,40.909090909090914,40.909090909090914,34 Ave & 31 St,40.759604471387945,-73.92714411020279,19,11106,571
23,46,15,06109e92-4363-445a-9743-0457f6799530,5,1709648405,1,0,2024-03-05 14:20:05,84,54.761904761904766,27.380952380952383,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454,75,10010,792
24,3,0,160e21da-6dd2-47ff-8385-e13c8cdce4fa,0,1709648406,1,0,2024-03-05 14:20:06,27,11.11111111111111,88.88888888888889,57 St & 1 Ave,40.646377,-74.023087,27,11220,832
14,12,9,66dbcc49-0aca-11e7-82f6-3863bb44ef7c,1,1709648406,1,0,2024-03-05 14:20:06,35,34.285714285714285,40.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,27,11205,702
2,17,1,1789e458-c466-4d77-aba6-365f5c3823ed,1,1709648406,1,0,2024-03-05 14:20:06,20,85.0,10.0,Lewis Ave & Fulton St,40.67972,-73.93467,20,11233,877
32,7,5,66dd2208-0aca-11e7-82f6-3863bb44ef7c,3,1709648406,1,0,2024-03-05 14:20:06,44,15.909090909090908,72.72727272727273,McGuinness Blvd & Eagle St,40.73555,-73.95284,42,11222,1314
14,15,14,edc9b877-c311-46b4-a780-59ee7e692324,5,1709648406,1,0,2024-03-05 14:20:06,43,34.883720930232556,32.55813953488372,E 4 St & Ave B,40.72334683218016,-73.98265913128853,37,10009,1560
16,0,1,ee1d39c5-47c8-4527-9456-3719c50b7be5,3,1709648406,1,0,2024-03-05 14:20:06,17,0.0,94.11764705882352,Gerard Ave & E 146 St,40.817755,-73.92965,19,10451,645
7,11,0,8fa2fafb-fa07-48b2-b159-bffbea7176d4,2,1709648406,1,0,2024-03-05 14:20:06,18,61.111111111111114,38.88888888888889,Seneca Ave & Decatur St,40.69723,-73.89811,20,11385,909
40,23,32,66ddd369-0aca-11e7-82f6-3863bb44ef7c,3,1709648406,1,0,2024-03-05 14:20:06,95,24.210526315789473,42.10526315789473,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,67,10012,719
4,18,3,f3c68cfb-52fd-48c8-b6e5-85c179fee0b3,2,1709648406,1,0,2024-03-05 14:20:06,25,72.0,16.0,Sharon St & Olive St,40.71534162042448,-73.93865078687668,24,11211,967
15,2,1,10c13fe2-34cb-4aff-bea1-4f5ce877769b,2,1709648406,1,0,2024-03-05 14:20:06,18,11.11111111111111,83.33333333333334,E 142 St & 3 Ave,40.812735,-73.923697,19,10454,437
9,38,5,66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,1,1709648406,1,2,2024-03-05 14:20:06,52,73.07692307692307,17.307692307692307,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,51,11238,906
6,7,5,66dce5c9-0aca-11e7-82f6-3863bb44ef7c,4,1709648406,1,0,2024-03-05 14:20:06,18,38.88888888888889,33.33333333333333,Boerum St & Broadway,40.70538077,-73.94976519,19,11206,831
4,13,3,c9e76fa9-54e2-4161-9798-4787bf04217a,2,1709648406,1,0,2024-03-05 14:20:06,20,65.0,20.0,Patchen Ave & Bainbridge St,40.68143,-73.92565,19,11233,877
41,6,4,1ecc9936-ee0c-44b2-baa8-237564c8e4fd,0,1709648406,1,0,2024-03-05 14:20:06,51,11.76470588235294,80.3921568627451,Ashland Pl & Dekalb Ave,40.690065,-73.978776,47,11201,2201
3,18,0,1854537815365165328,0,1709648406,1,0,2024-03-05 14:20:06,21,85.71428571428571,14.285714285714285,39 Ave & 99 St,40.74962,-73.86677,21,11368,996
75,4,15,549b5bc4-b949-4eeb-8ffb-2215e1e49892,1,1709648406,1,0,2024-03-05 14:20:06,94,4.25531914893617,79.7872340425532,Morton St & Washington St,40.73115,-74.00887,80,10014,1252
10,11,9,8d650b03-920d-4d44-a48f-8d9a1a0ba264,0,1709648406,1,0,2024-03-05 14:20:06,30,36.666666666666664,33.33333333333333,W 190 St & Broadway,40.85648733523576,-73.93296986818314,21,10040,338
8,23,2,0f98907a-d4cc-45e0-b174-7d9dfda74106,1,1709648406,1,0,2024-03-05 14:20:06,33,69.6969696969697,24.242424242424242,Steinway St & Broadway,40.75905795418586,-73.91897544264793,32,11103,436
4,16,2,d470e82e-d109-4e2e-b66a-f5e944cbfe97,1,1709648406,1,0,2024-03-05 14:20:06,22,72.72727272727273,18.181818181818183,Eastern Pkwy & Ralph Ave,40.66852,-73.92284,21,11233,877
13,27,8,bc5235a5-7f10-4a27-806e-9c25fa700959,1,1709648406,1,0,2024-03-05 14:20:06,48,56.25,27.083333333333332,Broadway & Moylan Pl,40.8143256,-73.9590255,41,10027,668
2,18,2,1838070843306263244,0,1709648406,1,0,2024-03-05 14:20:06,22,81.81818181818183,9.090909090909092,112 St & Northern Blvd,40.75788,-73.85763,20,11368,996
7,11,6,92fc1ad7-0867-4655-b02f-ede65d336b14,1,1709648406,1,0,2024-03-05 14:20:06,24,45.83333333333333,29.166666666666668,49 St & 31 Ave,40.758057,-73.909831,19,11103,436
3,18,1,101c813e-02a8-4b6b-bd5d-981c1ea62019,0,1709648406,1,0,2024-03-05 14:20:06,22,81.81818181818183,13.636363636363635,Pacific St & Thomas S. Boyland St,40.67568,-73.91396,21,11233,877
21,3,7,3db2fa34-0b56-4644-9ae9-bbee1583e717,1,1709648406,1,0,2024-03-05 14:20:06,31,9.67741935483871,67.74193548387096,Bronx Shore Comfort Station,40.80046,-73.92404,25,10035,556
47,23,28,c7ffe3fa-9cd6-4d35-9060-7d5822381442,2,1709648406,1,0,2024-03-05 14:20:06,98,23.46938775510204,47.95918367346938,E 20 St & FDR Dr,40.733208626522426,-73.9756813647,75,10010,792
10,9,8,1860188607062574024,2,1709648406,1,0,2024-03-05 14:20:06,27,33.33333333333333,37.03703703703704,Vyse Ave & E 181 St,40.84463,-73.87988,20,10460,399
1,18,1,1864605659096685518,1,1709648406,1,0,2024-03-05 14:20:06,20,90.0,5.0,Kingsbridge Terrace & W 230 St,40.87555,-73.90212,20,10468,708
2,16,1,4753c893-e4bd-4d6a-bc4d-42209a19ebeb,2,1709648406,1,0,2024-03-05 14:20:06,19,84.21052631578947,10.526315789473683,Andrews Ave S & W 179 St,40.855156,-73.91278,20,10453,633
41,34,19,66dc8a3d-0aca-11e7-82f6-3863bb44ef7c,3,1709648407,1,0,2024-03-05 14:20:07,94,36.17021276595745,43.61702127659575,Lexington Ave & E 24 St,40.74025878,-73.98409214,79,10010,792
53,14,12,66dc2606-0aca-11e7-82f6-3863bb44ef7c,10,1709648407,1,0,2024-03-05 14:20:07,79,17.72151898734177,67.08860759493672,W 22 St & 10 Ave,40.74691959,-74.00451887,77,10011,1628
42,7,2,1791188268875152272,0,1709648407,1,0,2024-03-05 14:20:07,51,13.725490196078432,82.35294117647058,N 9 St & Wythe Ave,40.72054,-73.959,49,11249,722
7,17,6,0df3a035-5a38-4ec2-826a-0a5376e8d8a0,2,1709648407,1,0,2024-03-05 14:20:07,30,56.666666666666664,23.333333333333332,W 186 St & St Nicholas Ave,40.852253,-73.931308,26,10033,358
0,26,0,92ffa9d6-8cb1-44cf-8059-391b03d58071,0,1709648407,1,0,2024-03-05 14:20:07,26,100.0,0.0,Grand Concourse & E 203 St,40.87382,-73.88661,26,10458,772
11,24,7,66dd4ac1-0aca-11e7-82f6-3863bb44ef7c,1,1709648407,1,2,2024-03-05 14:20:07,42,57.14285714285714,26.190476190476193,Central Park West & W 76 St,40.77896784,-73.97374737,39,10023,683
27,24,3,66db3f62-0aca-11e7-82f6-3863bb44ef7c,4,1709648407,1,0,2024-03-05 14:20:07,54,44.44444444444444,50.0,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,56,11201,2201
1,13,0,d08be53f-9691-4d6f-81f3-7d052abb7dd6,4,1709648407,1,1,2024-03-05 14:20:07,14,92.85714285714286,7.142857142857142,Albany Ave & Carroll St,40.6667,-73.93972,19,11213,698
