num_bikes_available;num_ebikes_available;station_id;legacy_id;num_docks_available;is_installed;num_docks_disabled;num_bikes_disabled;name;has_kiosk;lat;lon;capacity_original;zipCode;capacity_zip_sum;
22;11;66ddb66e-0aca-11e7-82f6-3863bb44ef7c;3243;2;1;0;5;E 58 St & 1 Ave (NE Corner);True;4.075.892.386.377.690;-7.396.226.227.283.470;29;10022;791;
3;2;191d5d54-de64-4312-99c7-eee141efa4ef;4572;18;1;0;1;Valentine Ave & E 183 St;True;40.856.987;-73.898.237;23;10458;772;
6;3;1,85944E+18;1,85944E+18;23;1;0;2;Broadway & W 157 St;True;4.083.402.740.143.520;-7.394.510.813.442.640;31;10032;512;
4;2;0bd9bd58-42e6-4680-9d19-83943372221f;4395;16;1;0;2;6 Ave & 60 St;True;40.638.196;-74.013.821;22;11220;832;
22;13;66db408f-0aca-11e7-82f6-3863bb44ef7c;249;12;1;0;5;Harrison St & Hudson St;True;4.071.870.987;-740.090.009;39;10013;1239;
21;14;1,86168E+18;1,86168E+18;3;1;0;1;Crotona Pkwy & Bronx Park S;True;4.084.784;-73.883;25;10460;399;
30;18;66db6f2e-0aca-11e7-82f6-3863bb44ef7c;307;11;1;0;4;Canal St & Rutgers St;True;4.071.427.487;-7.398.990.025;45;10002;1558;
7;5;66dd5407-0aca-11e7-82f6-3863bb44ef7c;3178;67;1;0;3;Riverside Dr & W 78 St;True;4.078.414.472;-7.398.362.492;79;10024;632;
6;0;1,83525E+18;1,83525E+18;14;1;0;0;96 St & Northern Blvd;True;4.075.712;-738.722;20;11369;564;
9;4;1,86019E+18;1,86019E+18;12;1;0;4;Crotona Ave & E 183 St;True;4.085.157;-7.388.475;25;10457;836;
7;3;66de73fd-0aca-11e7-82f6-3863bb44ef7c;3430;18;1;0;0;Richardson St & N Henry St;True;4.071.907.891.179.560;-7.394.223.690.032.950;25;11222;1314;
22;0;66de677e-0aca-11e7-82f6-3863bb44ef7c;3424;4;1;0;1;E 106 St & Lexington Ave;True;40.791.976;-73.945.993;27;10029;639;
36;0;dd482585-3028-453f-a98d-55019db9b26c;3478;4;1;0;2;2 Ave & 36 St;True;4.065.708.866.668.480;-7.400.870.203.971.860;43;11232;613;
18;12;1096fc76-794e-4343-8eb0-0dd6c9a48266;4569;1;1;0;0;E 201 St & Briggs Ave;True;4.087.207;-7.388.459;19;10458;772;
16;1;1,82897E+18;1,82897E+18;2;1;0;2;77 St & 31 Ave;True;4.075.886;-7.389.081;20;11370;481;
27;4;66de85d2-0aca-11e7-82f6-3863bb44ef7c;3435;13;1;0;4;Grand St & Elizabeth St;True;40.718.822;-7.399.596;45;10013;1239;
18;7;fbaffdbd-dab5-4127-9bd5-36bf58093ea8;4832;2;1;0;4;9 Ave & W 204 St;True;4.086.169.883.507.860;-7.391.855.701.804.160;24;10034;408;
33;1;66de6346-0aca-11e7-82f6-3863bb44ef7c;3421;2;1;0;0;Hoyt St & Warren St;True;406.843.549;-7.398.901.629;35;11217;885;
11;0;1,85454E+18;1,85454E+18;8;1;0;1;Martense Ave & 108 St;True;4.074.214;-7.385.418;20;11368;996;
5;5;66dc840f-0aca-11e7-82f6-3863bb44ef7c;526;53;1;0;2;E 33 St & 5 Ave;True;4.074.765.947;-7.398.490.707;60;10016;1219;
71;26;66dbcbbc-0aca-11e7-82f6-3863bb44ef7c;363;0;1;0;2;West Thames St;True;4.070.834.698;-7.401.713.445;73;10280;118;
38;5;32cc1603-a4b5-4099-b7bf-681de451b04a;4737;5;1;0;4;Walker St & Baxter St;True;40.717.411;-73.999.573;47;10013;1239;
18;0;e92414a8-e72f-4a69-a5a1-7f50f4c881e5;5008;0;1;0;1;2 Ave & 43 St;True;4.065.292.829.363.810;-7.401.286.482.810.970;19;11232;613;
0;0;0b009276-767c-47ee-a4d2-7633d4f95d95;3731;65;1;0;4;W 47 St & 6 Ave;True;40.758.397;-7.398.255;68;10036;966;
43;15;66db76a1-0aca-11e7-82f6-3863bb44ef7c;317;46;1;0;4;E 6 St & Ave B;True;4.072.453.734;-7.398.185.424;95;10009;1560;
3;2;cb05443c-e68e-48f7-8d17-35353fa19d4d;4682;53;1;0;1;W 34 St & Hudson Blvd E;True;4.075.516.719.072.130;-7.400.059.908.628.460;57;10001;1144;
17;7;83a5d761-57d0-4cd6-aa2b-7eb350120d99;4252;1;1;0;3;Home St & Westchester Ave;True;40.827.629;-73.886.659;21;10459;482;
14;1;1,7867E+18;1,7867E+18;30;1;0;9;N 7 St & Driggs Ave;True;40.716.967;-73.956.388;53;11211;967;
20;2;1,81491E+18;1,81491E+18;1;1;1;1;Cortelyou Rd & E 19 St;True;4.064.269;-7.396.099;23;11226;713;
14;6;633fbc4c-7617-47ba-a393-aad7a8d26a3e;3676;9;1;0;1;Van Brunt St & Van Dyke St;True;406.758.329.439.129;-7.401.472.628.116.600;24;11231;986;
22;2;0687075b-cf2d-4130-a859-fe841aafbd3f;3554;4;1;0;1;Vernon Blvd & 41 Rd;True;407.552.433;-739.485.678;27;11101;1806;
5;0;0dd71c6d-11ee-4ad4-ba99-36b9ad36112c;4942;15;1;0;1;St Marks Ave & Thomas S. Boyland St;True;4.067.313;-7.391.387;21;11233;877;
15;0;a2ef8ed2-6031-4049-b7dc-9838ef39889b;4202;3;1;0;1;Dawson St & Intervale Ave;True;40.819.999;-73.897.263;19;10459;482;
4;1;56b3ca32-104a-4920-a879-a97a820858c4;3599;22;1;1;0;Washington Ave & Empire Blvd;True;4.066.314;-739.605.695;27;11225;718;
13;0;cbf76774-1276-4cf8-9442-f00571f1451c;4225;17;1;0;3;Clinton St & Tillary St;True;4.069.623.297.129.310;-7.399.142.056.703.560;33;11201;2201;
8;1;1,81743E+18;1,81743E+18;15;1;0;0;Rogers Ave & Snyder Ave;True;4.064.871;-7.395.218;23;11226;713;
0;0;66ddea99-0aca-11e7-82f6-3863bb44ef7c;3306;20;1;1;0;10 St & 7 Ave;True;406.662.078;-7.398.199.886;23;11215;1088;
17;1;66dc120f-0aca-11e7-82f6-3863bb44ef7c;435;54;1;0;3;W 21 St & 6 Ave;True;4.074.173.969;-7.399.415.556;74;10011;1628;
16;0;ca7ec509-cefc-4ac6-b729-08999d191051;4292;5;1;0;2;Hazen St & 20 Ave;True;40.772.092;-73.895.166;23;11370;481;
76;12;549b5bc4-b949-4eeb-8ffb-2215e1e49892;4281;2;1;0;2;Morton St & Washington St;True;4.073.115;-7.400.887;80;10014;1252;
34;0;66dd24ca-0aca-11e7-82f6-3863bb44ef7c;3123;12;1;0;1;31 St & Thomson Ave;True;4.074.469.738;-7.393.540.375;47;11101;1806;
3;2;1,84609E+18;1,84609E+18;20;1;0;1;41 Ave & 77 St;True;4.074.557;-738.882;24;11373;769;
20;0;1,83807E+18;1,83807E+18;8;1;0;2;37 Ave & 113 St;True;4.075.475;-738.549;30;11368;996;
9;0;1,86279E+18;1,86279E+18;12;1;0;0;Bailey Ave & W 229 St;True;4.087.449;-7.390.467;21;10463;446;
23;20;a47f77a2-9008-4652-a4f1-b95eee723a1b;3712;15;1;0;1;W 35 St & Dyer Ave;True;40.754.691.750.226.000;-7.399.740.189.313.880;41;10001;1144;
4;0;4568f854-1268-45cf-bac8-82286ef40ae6;4956;16;1;0;1;Dean St & Rockaway Ave;True;4.067.486;-7.391.123;21;11233;877;
6;2;bf880f45-422c-4e0b-b3b0-2b1f5ba94da4;4156;11;1;0;2;Fulton Ave & St Paul's Pl;True;4.083.545;-7.390.153;19;10456;607;
6;0;c4e9905f-457b-4be0-a878-2aa53fa0b09b;3779;17;1;0;1;Hart St & Wyckoff Ave;True;40.704.876;-73.919.911;24;11237;593;
17;7;66dbf288-0aca-11e7-82f6-3863bb44ef7c;406;0;1;0;3;Hicks St & Montague St;True;4.069.512.845;-7.399.595.065;20;11201;2201;
8;0;44c23eaa-7ddf-40b3-8373-6f3880c5e1b1;4160;7;1;0;3;Washington Ave & E 174 St;True;40.843.079;-73.900.216;19;10457;836;
19;3;1,85454E+18;1,85454E+18;3;1;0;0;49 Ave & 108 St;True;4.074.535;-738.558;22;11368;996;
17;0;1bb1af93-b433-4da7-8054-009c85f7755a;4092;1;1;0;1;Jerome Ave & Anderson Ave;True;40.830.179;-73.928.747;19;10452;570;
11;2;f8c242cd-da59-4f0e-afd6-832bbdd7d328;4750;8;1;0;1;W 211 St & 10 Ave;True;4.086.709.406.268.140;-739.172.950.387.001;20;10034;408;
3;2;c602146e-d69d-43b6-9e8f-054c4df5377e;4250;15;1;0;1;Seneca Ave & Irvine St;True;4.081.872.569.990.110;-7.388.862.490.653.990;19;10474;130;
17;1;66de63cd-0aca-11e7-82f6-3863bb44ef7c;3422;1;1;0;2;Columbia St & Degraw St;True;406.859.296;-7.400.242.364;21;11201;2201;
33;17;1b038e21-e199-4c47-bef0-f4bcdc06b73b;4407;7;1;0;2;Duane St & Hudson St;True;4.071.703;-7.400.925;44;10013;1239;
21;2;5f63411c-91ce-4788-a567-d388cc812a15;3505;6;1;0;5;Lexington Ave & E 127 St;True;40.805.726;-73.936.322;33;10035;556;
5;0;1,91731E+18;1,91731E+18;33;1;0;1;1 Ave & E 38 St;True;40.746.202;-73.971.822;39;10016;1219;
8;3;c63a83a0-bda1-40a6-835b-f82c363543b9;3622;14;1;0;1;E 128 St & Madison Ave;True;4.080.756;-73.939.182;23;10035;556;
27;26;66dde103-0aca-11e7-82f6-3863bb44ef7c;3284;5;1;0;4;E 88 St & Park Ave;True;40.781.410.700.190.000;-7.395.595.908.164.970;38;10128;528;
4;1;75352ab4-8a31-4926-8b59-048a9e506452;3907;12;1;0;1;Central Ave & Melrose St;True;4.070.112;-7.393.039;17;11206;831;
2;2;816e50eb-dc4b-47dc-b773-154e2020cb0d;4391;16;1;0;1;52 St & 6 Ave;True;40.642.703;-74.009.441;19;11220;832;
23;11;18415ea7-efce-408d-bcb9-4693fb088dda;4884;6;1;0;5;Broadway & Berry St;True;4.071.036.129.922.580;-7.396.530.389.785.760;34;11249;722;
14;2;1,8149E+18;1,8149E+18;7;1;0;0;Lenox Rd & E 43 St;True;4.065.496;-7.393.765;21;11203;742;
7;1;12279d2b-29f6-4e02-a7f0-244970f7edd5;3561;19;1;0;0;37 Ave & 35 St;True;407.531.106;-739.279.917;26;11101;1806;
14;11;18a2cbb6-91f2-4393-82fb-b40a8ba90f20;4062;9;1;0;0;Amsterdam Ave & W 175 St;True;40.844.044;-73.933.651;23;10033;358;
15;2;00967b8f-1a4d-4131-a65a-17fa8ca89e28;4815;5;1;0;0;41 Ave & 67 St;True;4.074.446;-7.389.764;20;11377;1095;
13;3;3d68a3fd-91da-49e8-9cd5-69b333863789;4456;8;1;0;0;Nagle Ave & Ellwood St;True;4.086.012;-73.928.489;21;10040;338;
3;1;81a98b0b-cfd6-48b4-90bd-806ebbc264a0;3661;16;1;0;0;Montgomery St & Franklin Ave;True;40.666.439.306.870.800;-739.605.563.879.013;19;11225;718;
18;0;180b83a0-329c-4069-87be-df862cb1baed;4378;5;1;0;0;Church Ave & Story St;True;40.642.031;-73.981.073;23;11218;736;
54;34;66db3053-0aca-11e7-82f6-3863bb44ef7c;152;14;1;0;3;Warren St & W Broadway;True;4.071.473.993;-7.400.910.627;71;10007;547;
13;13;ceb179f3-89c3-4c3e-8a0a-3415406a9463;4067;10;1;0;0;Amsterdam Ave & W 180 St;True;40.847.396;-73.931.205;23;10033;358;
14;0;66de4959-0aca-11e7-82f6-3863bb44ef7c;3396;8;1;0;2;Clinton St & 4 Place;True;406.783.563;-7.400.014.502;25;11231;986;
12;5;d11b9869-8964-4b79-aafc-4b60ad1b44c4;3776;10;1;0;1;Central Ave & Starr St;True;40.700.003;-7.392.834;23;11237;593;
3;2;59af018a-2ee9-489a-b445-bb6fba9c1119;4054;15;1;0;1;W 163 St & Riverside Dr;True;40.839.278;-73.945.446;19;10032;512;
19;0;a45a712c-1e3d-4fee-bef8-adafafd80670;4807;1;1;0;0;62 St & 43 Ave;True;4.074.261;-73.903;20;11377;1095;
1;1;912813fc-fde4-4430-8443-a4fa21477e7f;4056;21;1;0;2;Broadway & W 165 St;True;40.839.137;-73.941.409;24;10032;512;
14;4;754ac5df-f2b5-4636-8c58-ed84ea262bde;4603;3;1;0;3;Bailey Ave & Sedgwick Ave;True;4.086.571;-7.390.857;20;10468;708;
32;1;c1a4d909-0a00-475a-8e82-18ed13a4eb01;4688;26;1;0;3;Whitehall St & Bridge St;True;4.070.366.170.524.130;-740.131.813.287.735;61;10004;387;
10;1;66de2199-0aca-11e7-82f6-3863bb44ef7c;3368;17;1;0;2;5 Ave & 3 St;True;406.728.155;-7.398.352.355;30;11215;1088;
23;1;66de43a5-0aca-11e7-82f6-3863bb44ef7c;3387;1;1;0;1;E 106 St & Madison Ave;True;407.934.337;-7.394.945.003;25;10029;639;
6;1;66dced76-0aca-11e7-82f6-3863bb44ef7c;3078;20;1;0;1;Broadway & Roebling St;True;4.070.924.826.276.150;-7.396.063.148.975.370;27;11211;967;
23;1;1,86201E+18;1,86201E+18;0;1;0;2;Arthur Ave & E 183 St;True;4.085.307;-7.388.953;25;10457;836;
11;1;1,84609E+18;1,84609E+18;11;1;0;0;98 St & 41 Ave;True;4.074.773;-7.386.649;22;11368;996;
60;5;66dde630-0aca-11e7-82f6-3863bb44ef7c;3296;10;1;0;2;E 93 St & 2 Ave;True;40.782.454.175.279.800;-739.489.196.240.902;73;10128;528;
4;4;af72ab76-c6cb-4994-af96-51fa8846ecdc;4941;16;1;0;0;Bergen St & Saratoga Ave;True;4.067.423;-7.391.656;20;11233;877;
39;12;66db2a71-0aca-11e7-82f6-3863bb44ef7c;127;2;1;0;4;Barrow St & Hudson St;True;4.073.172.428;-7.400.674.436;45;10014;1252;
1;0;66dcbac5-0aca-11e7-82f6-3863bb44ef7c;3043;17;1;0;1;Lewis Ave & Decatur St;True;406.814.598;-73.934.903;19;11216;583;
37;37;c638ec67-9ac0-416f-944f-619926144931;4675;82;1;1;3;E 40 St & Park Ave;True;40.750.756;-73.978.326;123;10017;807;
3;1;90b141b9-c39f-4a26-a32d-08c7d1474d52;4144;16;1;0;0;Lafayette Ave & Hunts Point Ave;True;40.816.567;-73.888.161;22;10474;130;
7;3;53ef19c6-eaa7-47f7-807e-f51b574b1be0;4461;5;1;0;7;Dyckman St & Staff St;True;40.868.846;-73.931.537;19;10040;338;
14;4;1,90584E+18;1,90584E+18;20;1;1;0;31 St & Broadway;True;4.076.211;-7.392.523;35;11106;571;
18;2;765ee572-6c7a-4ed3-a2d4-f1496ea53996;4550;2;1;0;2;Webster Ave & Ford St;True;4.085.556;-7.389.615;23;10457;836;
9;0;ff745407-c087-4c0d-a965-98baf078f292;4878;14;1;0;0;63 St & 59 Dr;True;4.071.832;-7.390.128;23;11378;497;
17;0;4e747443-d481-4aea-a6d1-cf20204af4ba;4175;0;1;0;3;E 171 St & Webster Ave;True;40.838.379;-73.905.838;20;10456;607;
40;13;66dbe68e-0aca-11e7-82f6-3863bb44ef7c;383;12;1;0;5;Greenwich Ave & Charles St;True;40.735.238;-74.000.271;57;10011;1628;
3;2;66de205d-0aca-11e7-82f6-3863bb44ef7c;3365;21;1;1;2;3 St & 7 Ave;True;406.703.837;-7.397.839.676;27;11215;1088;
0;0;ad57266c-34da-43da-8b48-2ba856002fbf;3890;28;1;3;0;Grove St & Broadway;True;4.069.047;-73.923.511;31;11221;906;
9;1;3eb10c63-ea4c-4161-b07d-a29034f7367a;3950;3;1;0;7;Brook Ave & E 141 St;True;40.809.619;-73.917.875;19;10454;437;
12;3;493e046c-5d62-4772-90c4-b6a9f4afcd39;3820;1;1;0;6;Willoughby Ave & Myrtle Ave;True;4.069.757;-7.393.098;19;11221;906;
6;0;1,85981E+18;1,85981E+18;16;1;0;0;National St & 45 Ave;True;4.074.582;-7.386.433;22;11368;996;
1;1;6b60bf55-3da4-439a-bde1-fc80be8623ba;4061;22;1;0;1;Fort Washington Ave & W 173 St;True;4.084.522;-73.940.493;24;10032;512;
40;0;c71cca54-17f6-42bc-ba94-3f5bd9c70197;4590;2;1;0;5;Bridge St & Water St;True;4.070.296.934.155.270;-7.398.469.090.461.730;47;11201;2201;
25;1;66dd26f9-0aca-11e7-82f6-3863bb44ef7c;3127;3;1;0;5;9 St & 44 Rd;True;4.074.966;-739.521;34;11101;1806;
24;7;66dd1d9c-0aca-11e7-82f6-3863bb44ef7c;3110;0;1;1;1;Meserole Ave & Manhattan Ave;True;4.072.708.584;-7.395.299.117;28;11222;1314;
3;0;66dc1687-0aca-11e7-82f6-3863bb44ef7c;437;19;1;0;2;Macon St & Nostrand Ave;True;406.809.833.854;-739.500.479.759;24;11216;583;
4;2;3134c2d4-b090-4eb8-ab44-6f9622098f72;4012;18;1;0;1;W 148 St & Amsterdam Ave;True;40.827.075;-73.945.909;23;10031;411;
16;1;1,86975E+18;1,86975E+18;8;1;0;2;3 Ave & E Tremont Ave;True;4.084.649;-7.389.616;27;10457;836;
8;8;66db9e99-0aca-11e7-82f6-3863bb44ef7c;341;9;1;0;2;Stanton St & Mangin St;True;4.071.782.143;-7.397.628.939;19;10002;1558;
17;2;66dbee85-0aca-11e7-82f6-3863bb44ef7c;397;58;1;0;0;Fulton St & Clermont Ave;True;4.068.415.748;-7.396.922.273;75;11238;906;
12;3;62f8f806-bd04-4282-9c5d-ad4293644e3c;4508;8;1;0;1;E Tremont Ave & E 176 St;True;40.847.798;-73.901.883;21;10457;836;
65;28;09dfc0e3-a448-477c-bb3c-9467dc51ef8d;3709;4;1;0;6;W 15 St & 6 Ave;True;40.738.046.142.482.700;-7.399.642.959.237.090;75;10011;1628;
8;0;b4b5824b-3c23-44b7-92a3-cec6a54583a0;4169;12;1;0;0;Morris Ave & E 171 St;True;4.083.899;-739.109;21;10457;836;
3;2;595cf79f-7783-4373-b3d5-775bcf76033b;4127;15;1;0;1;Ogden Ave & Merriam Ave;True;40.839.142;-73.925.961;19;10452;570;
16;1;1,83525E+18;1,83525E+18;3;1;0;1;Kingston Ave & E New York Ave;True;4.066.219;-7.394.293;21;11225;718;
17;0;42c3bb6e-0478-4e4a-af10-151f5f4dffb9;4829;0;1;0;0;55 Dr & Maurice Ave;True;407.261;-7.390.917;19;11378;497;
0;0;66dd3e14-0aca-11e7-82f6-3863bb44ef7c;3132;46;1;0;5;E 59 St & Madison Ave;True;4.076.350.532;-7.397.109.243;51;10022;791;
3;0;d2b23c87-b7c3-48c2-a634-db4b76ecbcf7;4929;17;1;0;0;Pacific St & Utica Ave;True;406.767;-7.393.051;20;11213;698;
24;2;162d5859-b735-4ff7-9613-01b21f22c1cd;4665;8;1;0;4;Lafayette Ave & Ft Greene Pl;True;4.068.700.231.292.610;-7.397.664.964.199.060;36;11217;885;
18;7;7f4753d7-8d58-48bd-a881-de5bff08b27d;4820;8;1;0;0;72 St & 41 Ave;True;407.448;-7.389.377;26;11377;1095;
32;19;d8778570-f7f2-458d-82f5-9ad39210a501;4333;13;1;0;5;E 5 St & Cooper Sq;True;4.072.769;-73.990.993;50;10003;2245;
5;0;1f8f6714-42a7-45d5-86cd-a093c940b2c9;4635;20;1;0;2;Grand Concourse & E 161 St;True;4.082.713.380.423.550;-739.227.358.996.868;27;10452;570;
10;0;1f088432-0460-421e-a1d9-36890fa5396d;4142;8;1;1;0;Barry St & Tiffany St;True;40.816.126;-73.891.559;19;10474;130;
24;1;1,81491E+18;1,81491E+18;0;1;1;1;E 16 St & Cortelyou Rd;True;4.064.173;-7.396.364;26;11226;713;
30;1;66db447a-0aca-11e7-82f6-3863bb44ef7c;260;17;1;0;2;Broad St & Bridge St;True;4.070.365.182;-7.401.167.797;49;10004;387;
17;7;63a838a8-9acf-4ba1-91f5-c676f6ef2f7d;3819;0;1;0;3;Green St & McGuinness Blvd;True;4.073.396;-7.395.204;20;11222;1314;
6;1;66dce8db-0aca-11e7-82f6-3863bb44ef7c;3074;34;1;0;2;Montrose Ave & Bushwick Ave;True;4.070.767.788;-7.394.016.171;42;11206;831;
20;3;1,85125E+18;1,85125E+18;0;1;0;1;60 Ave & Otis Ave;True;4.073.715;-7.385.614;21;11368;996;
38;2;66de2b2f-0aca-11e7-82f6-3863bb44ef7c;3381;11;1;0;2;3 St & Hoyt St;True;406.777.287;-7.399.364.123;53;11231;986;
7;3;26cae473-0e59-4af7-bad5-bb6fec85c8bc;3896;13;1;0;2;Madison St & Seneca Ave;True;4.070.183;-7.390.625;22;11385;909;
39;1;1,7867E+18;1,7867E+18;2;1;1;2;Kent Ave & Grand St;True;40.716.425;-7.396.594;45;11249;722;
20;2;525535e3-dde3-47b4-9c2e-0174eaa4f2bb;4961;1;1;0;0;61 St & Borden Ave;True;4.072.558;-7.390.417;21;11378;497;
29;7;66dd4ec7-0aca-11e7-82f6-3863bb44ef7c;3169;42;1;0;3;Riverside Dr & W 82 St;True;4.078.720.869;-7.398.128.127;75;10024;632;
1;1;b4f990dd-36bb-46b3-9eea-4b980bd43c2d;4557;22;1;0;1;Jerome Ave & W Fordham Rd;True;4.086.294;-7.390.108;24;10468;708;
3;1;ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16;3824;16;1;0;3;Van Sinderen Ave & Truxton St;True;406.786;-7.390.369;23;11233;877;
18;4;b371c432-b682-412f-9b85-8df84ce7a9f3;3946;1;1;0;2;St Nicholas Ave & W 137 St;True;40.818.477;-73.947.568;21;10032;512;
10;2;d265dbc7-ef55-4f5b-8a2b-f2015dc71fb8;3566;11;1;0;4;Crescent St & 35 Ave;True;407.596.276;-739.321.455;25;11106;571;
3;1;74723006-b32f-4590-8cc7-f15eec3808fe;3836;23;1;0;2;Bushwick Ave & Linden St;True;4.069.146;-7.392.146;29;11221;906;
9;6;3e1bdcec-e762-4e83-b447-007f05923cce;3524;13;1;0;1;19 St & 24 Ave;True;407.774.552;-739.225.403;23;11102;414;
2;2;66de12ff-0aca-11e7-82f6-3863bb44ef7c;3343;17;1;0;3;W 107 St & Columbus Ave;True;407.997.568;-739.621.128.676;23;10025;806;
19;4;c3062f44-c5b9-4650-a4ec-cc66cbf5b944;4578;1;1;0;1;Grand Concourse & E 199 St;True;4.087.142;-7.388.839;21;10458;772;
32;18;0138452a-b9f4-4aee-80b0-7fae9a122ffe;4279;8;1;0;1;E 54 St & 1 Ave;True;40.756.265;-73.964.179;41;10022;791;
11;0;26b3a82b-3487-44c2-85f1-eddb5a8a3a9d;4801;12;1;0;0;55 St & Northern Blvd;True;4.075.326;-7.390.585;23;11377;1095;
0;0;c00ef46d-fcde-48e2-afbd-0fb595fe3fa7;4748;1;0;0;0;South St & Broad St;True;4.070.188.858.913.360;-7.401.089.876.890.180;3;10004;387;
29;16;66dbc37a-0aca-11e7-82f6-3863bb44ef7c;349;20;1;0;8;Rivington St & Ridge St;True;4.071.850.211;-7.398.329.859;61;10002;1558;
0;0;023cf549-bd85-4f9a-abd8-70ba29d7e86b;4515;18;1;0;1;W Tremont Ave & Montgomery Ave;True;40.851.788;-73.916.418;21;10453;633;
28;15;66dd4ccc-0aca-11e7-82f6-3863bb44ef7c;3165;18;1;0;6;Central Park West & W 72 St;True;4.077.579.376.683.660;-739.762.057.363.987;51;10023;683;
16;3;581bc4fe-cf14-4767-8377-6fa156ff8a29;3961;2;1;0;0;Morris Ave & E 153 St;True;40.820.036;-73.921.411;19;10451;645;
11;1;1,85167E+18;1,85167E+18;10;1;0;1;Corona Ave & 111 St;True;407.408;-7.384.978;22;11368;996;
17;2;20ff5447-eac3-43b7-820f-f6fa3a2e12a8;3498;2;1;0;1;Pleasant Ave & E 120 St;True;407.974.772;-739.311.847;21;10035;556;
2;2;475c44e1-31e3-4c60-b071-af2ca3f7618c;4915;17;1;0;2;Prospect Pl & Nostrand Ave;True;4.067.428;-739.503;22;11216;583;
14;0;c190f78c-77ad-469e-aecc-e2af7bb6d92a;4307;4;1;0;5;26 Ave & 2 St;True;4.077.684.387;-7.393.463.418;23;11102;414;
19;1;18eccc71-66be-4e4c-8335-095a9bf0df94;3629;11;1;0;3;Adam Clayton Powell Blvd & W 126 St;True;4.080.949.534.777.940;-7.394.776.493.310.920;33;10027;668;
5;2;1,84901E+18;1,84901E+18;16;1;0;0;111 St & Roosevelt Ave;True;4.075.147;-738.557;21;11368;996;
8;3;66dde76a-0aca-11e7-82f6-3863bb44ef7c;3299;15;1;0;2;E 98 St & Park Ave;True;4.078.813;-7.395.206;25;10029;639;
3;2;1,88064E+18;1,88064E+18;29;1;0;1;Washington Ave & Park Pl;True;40.675.832;-73.963.308;33;11238;906;
9;5;1,86019E+18;1,86019E+18;8;1;0;2;Southern Blvd & E 180 St;True;4.084.605;-7.388.426;19;10460;399;
19;2;66dc292c-0aca-11e7-82f6-3863bb44ef7c;465;35;1;0;1;Broadway & W 41 St;True;4.075.513.557;-7.398.658.032;55;10036;966;
20;2;1,82897E+18;1,82897E+18;0;1;0;0;Turner Pl & Coney Island Ave;True;4.064.521;-7.397.073;20;11218;736;
31;28;66de17f7-0aca-11e7-82f6-3863bb44ef7c;3350;1;1;0;5;W 100 St & Broadway;True;407.973.721;-7.397.041.192;39;10025;806;
24;2;59df3823-0369-4a10-8132-05df34a170af;4593;18;1;1;4;Myrtle Ave & Fleet Pl;True;40.693.534;-73.981.909;47;11201;2201;
37;7;645e4365-653f-48ce-bc15-5fcc287be56f;4699;30;1;0;2;E 7 St & Ave B;True;407.251.285.241.158;-7.398.131.668.567.650;69;10009;1560;
2;0;66dc81ce-0aca-11e7-82f6-3863bb44ef7c;522;63;1;0;7;E 51 St & Lexington Ave;True;4.075.714.758;-7.397.207.836;75;10022;791;
24;12;66dc10d1-0aca-11e7-82f6-3863bb44ef7c;432;15;1;1;5;E 7 St & Ave A;True;4.072.621.788;-7.398.379.855;45;10009;1560;
8;2;0630217a-3913-47d9-9540-cf85688296a5;3522;7;1;0;4;37 St & 24 Ave;True;407.701.477;-739.120.938;19;11105;731;
31;24;1,86974E+18;1,86974E+18;56;1;0;5;9 Ave & W 33 St;True;40.752.568;-73.996.765;94;10199;191;
9;8;66dd3d7f-0aca-11e7-82f6-3863bb44ef7c;3131;24;1;0;3;E 68 St & 3 Ave;True;4.076.712.840.349.540;-7.396.224.617.958.060;36;10065;421;
19;13;7a6fc75f-a605-4dd6-b567-b2bbbfb862f3;4871;0;1;0;0;65 Pl & 53 Ave;True;4.073.145;-7.390.022;19;11378;497;
19;2;7f402242-dc1b-4a48-ba21-58c4fa7216b4;4950;0;1;0;0;53 Ave & 62 St;True;4.073.169;-7.390.159;19;11378;497;
33;3;66dd1c7f-0aca-11e7-82f6-3863bb44ef7c;3108;16;1;0;2;Nassau Ave & Russell St;True;4.072.557;-7.394.434;51;11222;1314;
17;5;c2d549f8-f54c-4a0d-9ecd-6e6f79118279;5013;6;1;0;0;Cooper Ave & 65 Pl;True;4.069.953;-7.388.873;23;11385;909;
7;2;d5cabb43-6c78-4022-964e-a8b02470509e;5028;12;1;0;3;Sterling St & Nostrand Ave;True;4.066.318;-7.395.076;23;11225;718;
11;8;563389a0-d90f-4155-9c50-528459df26aa;4831;14;1;0;1;Broadway & W 138 St;True;4.082.182;-7.395.353;27;10031;411;
6;5;f9ed9a6b-097e-48b9-a9d1-79d084dcd2d9;4493;11;1;0;2;Anthony Ave & E 175 St;True;40.846.465;-73.903.869;19;10457;836;
38;20;66dd46a2-0aca-11e7-82f6-3863bb44ef7c;3150;3;1;0;6;E 85 St & York Ave;True;4.077.536.905;-7.394.803.392;47;10028;392;
13;8;576abdc1-986e-48b0-bde2-051a13d3ff59;4772;5;1;0;3;39 St & Queens Blvd;True;4.074.431;-7.392.601;21;11104;289;
16;3;6542d952-ca19-410e-9290-ee6b7a6e14cf;4567;3;1;0;1;Decatur Ave & Bedford Park Blvd;True;4.086.813;-7.388.412;20;10458;772;
